iter	RMSE
1449	0.0006418136562
1450	0.0006414631408
1451	0.0006410066308
1452	0.0006408080588
1453	0.0006401429502
1454	0.000639052932
1455	0.0006388736065
1456	0.0006382442814
1457	0.0006379109131
1458	0.0006369823162
1459	0.000636657372
1460	0.0006363852173
1461	0.0006362705473
1462	0.0006358548061
1463	0.000635587931
1464	0.0006354218277
1465	0.0006347915548
1466	0.0006344243383
1467	0.00063386512
1468	0.0006335904117
1469	0.000633388669
1470	0.0006333031315
1471	0.0006331056054
1472	0.000632741113
1473	0.0006325565564
1474	0.0006320258817
1475	0.0006314269019
1476	0.0006310755207
1477	0.0006305353172
1478	0.0006304492956
1479	0.0006302125223
1480	0.0006296509854
1481	0.0006284862675
1482	0.0006277500704
1483	0.0006274227308
1484	0.0006268889354
1485	0.0006264969458
1486	0.0006262701029
1487	0.0006257899771
1488	0.0006255073586
1489	0.0006249757297
1490	0.0006247717051
1491	0.000624508547
1492	0.0006241993771
1493	0.000624014016
1494	0.0006237298341
1495	0.0006234921727
1496	0.0006217648848
1497	0.0006210972595
1498	0.0006205285185
1499	0.0006196548888
1500	0.0006192864194
1501	0.0006174779474
1502	0.0006167721992
1503	0.0006164647646
1504	0.0006163191872
1505	0.000616131117
1506	0.0006153543255
1507	0.0006151202853
1508	0.000614634659
1509	0.0006143094719
1510	0.0006140433459
1511	0.0006138025983
1512	0.0006130029337
1513	0.0006127529562
1514	0.0006123718043
1515	0.0006119832132
1516	0.0006116845623
1517	0.0006115485877
1518	0.0006114017079
1519	0.0006112675301
1520	0.0006108507759
1521	0.0006106836462
1522	0.0006102544954
1523	0.0006100358301
1524	0.000609846945
1525	0.0006097409298
1526	0.0006095324781
1527	0.0006090859769
1528	0.0006089262064
1529	0.0006086863341
1530	0.000608403592
1531	0.0006081538977
1532	0.0006075962217
1533	0.0006072295773
1534	0.0006068537764
1535	0.0006066642573
1536	0.0006065918044
1537	0.0006064682732
1538	0.0006059846877
1539	0.0006057995808
1540	0.0006055810483
1541	0.0006048162187
1542	0.0006045786008
1543	0.0006041186265
1544	0.000603928705
1545	0.000603506811
1546	0.0006030398533
1547	0.00060271512
1548	0.0006020713819
1549	0.0006018643488
1550	0.0006014224147
1551	0.000600982992
1552	0.0006006730488
1553	0.0005989925958
1554	0.0005975074559
1555	0.0005971205944
1556	0.0005966908157
1557	0.000596423194
1558	0.0005959650183
1559	0.0005954722879
1560	0.0005950130587
1561	0.000594513267
1562	0.0005929710489
1563	0.0005928464546
1564	0.0005923858736
1565	0.0005920884993
1566	0.0005919888001
1567	0.0005917845291
1568	0.000591534234
1569	0.000590002477
1570	0.0005898555601
1571	0.0005895854273
1572	0.000589317333
1573	0.0005892055411
1574	0.0005887240247
1575	0.0005884418159
1576	0.0005880650723
1577	0.0005879713607
1578	0.0005877422954
1579	0.0005875536495
1580	0.0005873631728
1581	0.0005870022775
1582	0.000586779308
1583	0.0005865405066
1584	0.0005861716871
1585	0.0005859233827
1586	0.0005857339471
1587	0.0005846128905
1588	0.0005843933753
1589	0.0005835228677
1590	0.0005833491838
1591	0.0005832178792
1592	0.0005830892023
1593	0.0005828678616
1594	0.0005823601641
1595	0.0005820448655
1596	0.0005818931248
1597	0.0005818115188
1598	0.0005815467675
1599	0.0005813773685
1600	0.0005810730823
1601	0.0005802789233
1602	0.0005791259014
1603	0.0005788540563
1604	0.000578636517
1605	0.0005785083833
1606	0.0005784222213
1607	0.0005781791708
1608	0.0005779396532
1609	0.0005775219841
1610	0.000577151452
1611	0.0005770386525
1612	0.0005767415653
1613	0.0005764560118
1614	0.0005763562115
1615	0.0005756948343
1616	0.0005755950011
1617	0.0005751366943
1618	0.0005744535593
1619	0.000573927859
1620	0.0005735439819
1621	0.0005726870397
1622	0.0005723699847
1623	0.0005720280787
1624	0.0005718988112
1625	0.0005714711977
1626	0.0005702862288
1627	0.0005697484312
1628	0.0005692397432
1629	0.0005690489902
1630	0.000568850218
1631	0.0005687575284
1632	0.0005683944908
1633	0.0005674272335
1634	0.0005671728643
1635	0.0005669849487
1636	0.00056683491
1637	0.0005665195506
1638	0.0005663216459
1639	0.0005652618409
1640	0.0005650804586
1641	0.0005649593788
1642	0.0005644643477
1643	0.0005642135044
1644	0.0005640812242
1645	0.00056389479
1646	0.0005637532181
1647	0.0005636035816
1648	0.0005631558295
1649	0.0005629104164
1650	0.0005628278726
1651	0.0005626774021
1652	0.0005625772291
1653	0.000562018367
1654	0.0005616905634
1655	0.0005614496717
1656	0.0005612195238
1657	0.00056106926
1658	0.0005608602532
1659	0.0005606302587
1660	0.0005601720368
1661	0.0005598581528
1662	0.0005593256501
1663	0.0005591752608
1664	0.0005590009399
1665	0.0005586872393
1666	0.0005585408773
1667	0.0005583464862
1668	0.0005581821435
1669	0.0005578942698
1670	0.0005576414044
1671	0.0005571973418
1672	0.0005569721997
1673	0.0005557585408
1674	0.0005555614597
1675	0.0005553957544
1676	0.0005551086618
1677	0.0005548130359
1678	0.0005546267367
1679	0.0005539306391
1680	0.0005527615865
1681	0.0005525553524
1682	0.000551650903
1683	0.0005510354878
1684	0.0005499800697
1685	0.0005499283303
1686	0.0005497793962
1687	0.0005496261236
1688	0.0005494755618
1689	0.0005491919081
1690	0.0005489960513
1691	0.0005486795334
1692	0.0005484989599
1693	0.0005481244539
1694	0.0005477689233
1695	0.0005476077943
1696	0.000547367361
1697	0.0005459644605
1698	0.0005458320435
1699	0.0005456659071
1700	0.0005455755456
1701	0.0005449895308
1702	0.000544826498
1703	0.00054470705
1704	0.0005446580947
1705	0.0005444982615
1706	0.0005442767103
1707	0.0005439248763
1708	0.0005437303515
1709	0.0005434679426
1710	0.0005431660144
1711	0.0005424070388
1712	0.0005423311431
1713	0.0005420094153
1714	0.0005418461939
1715	0.0005417114088
1716	0.0005413639825
1717	0.0005412639777
1718	0.0005410927674
1719	0.0005409356076
1720	0.0005404714387
1721	0.0005403861985
1722	0.0005396618637
1723	0.0005392828313
1724	0.0005385543863
1725	0.0005384182751
1726	0.0005382650792
1727	0.0005379932327
1728	0.0005373743383
1729	0.0005370953538
1730	0.0005369857232
1731	0.0005367620857
1732	0.0005362263226
1733	0.0005359992094
1734	0.0005357837134
1735	0.0005356322337
1736	0.0005355493429
1737	0.0005354156098
1738	0.0005352997001
1739	0.0005350969924
1740	0.0005350457681
1741	0.0005346868386
1742	0.0005343690129
1743	0.0005342342602
1744	0.000533827026
1745	0.0005329142882
1746	0.0005327160167
1747	0.0005318535658
1748	0.0005317703592
1749	0.0005315410183
1750	0.000530639962
1751	0.0005297298077
1752	0.0005295841698
1753	0.0005287764943
1754	0.0005286764671
1755	0.0005285184512
1756	0.0005278162104
1757	0.0005273958238
1758	0.0005270682176
1759	0.0005269199923
1760	0.0005267732315
1761	0.0005265824409
1762	0.0005263473314
1763	0.0005261793251
1764	0.0005259354158
1765	0.0005257202611
1766	0.0005256052266
1767	0.0005254507388
1768	0.0005252465128
1769	0.0005251315727
1770	0.0005248946135
1771	0.0005246016304
1772	0.0005244608666
1773	0.0005240812266
1774	0.0005233548077
1775	0.0005232713177
1776	0.0005228804677
1777	0.0005225166691
1778	0.0005224418743
1779	0.0005223782576
1780	0.0005222461857
1781	0.000521437681
1782	0.0005213741281
1783	0.0005209794096
1784	0.0005205102898
1785	0.0005203793229
1786	0.0005202283975
1787	0.0005199549083
1788	0.0005198739879
1789	0.0005196710253
1790	0.000519532449
1791	0.0005193732235
1792	0.0005190164292
1793	0.0005189020391
1794	0.0005183683041
1795	0.0005182337613
1796	0.0005175102977
1797	0.0005174460205
1798	0.0005169046357
1799	0.0005163110908
1800	0.0005154893748
1801	0.0005154070621
1802	0.000515298863
1803	0.0005150407567
1804	0.0005147849068
1805	0.000514671307
1806	0.0005146055169
1807	0.0005139574335
1808	0.0005137207894
1809	0.0005131488489
1810	0.000512807536
1811	0.0005124894538
1812	0.0005119540043
1813	0.0005115755633
1814	0.0005112357956
1815	0.0005110269785
1816	0.0005108797192
1817	0.0005106722584
1818	0.0005105235966
1819	0.0005101176225
1820	0.0005098503579
1821	0.0005094348084
1822	0.0005092701509
1823	0.0005090409699
1824	0.0005090056903
1825	0.0005089317934
1826	0.0005086851616
1827	0.0005083489231
1828	0.0005081806878
1829	0.0005080147334
1830	0.0005079772699
1831	0.0005076642811
1832	0.0005074735229
1833	0.0005074081003
1834	0.0005070927947
1835	0.0005064739183
1836	0.0005062813038
1837	0.0005060317585
1838	0.0005058499466
1839	0.0005046791454
1840	0.0005040312019
1841	0.0005036939012
1842	0.0005032598874
1843	0.000502514857
1844	0.000501939295
1845	0.0005014905819
1846	0.0005013781537
1847	0.0005009905002
1848	0.0004998788414
1849	0.0004997327274
1850	0.0004994657683
1851	0.0004990972734
1852	0.0004989911463
1853	0.000498912694
1854	0.000498844438
1855	0.0004987191371
1856	0.0004985678157
1857	0.0004976650854
1858	0.000497472843
1859	0.000497414881
1860	0.0004968046503
1861	0.0004964870644
1862	0.00049628416
1863	0.0004961918969
1864	0.000496086484
1865	0.0004958288352
1866	0.0004956656174
1867	0.0004950633306
1868	0.0004948770717
1869	0.0004943648129
1870	0.00049419154
1871	0.0004940150408
1872	0.0004938062284
1873	0.0004937078845
1874	0.0004932398965
1875	0.0004930023949
1876	0.0004928076053
1877	0.0004924712684
1878	0.0004923352329
1879	0.0004920818179
1880	0.0004916572476
1881	0.0004915945274
1882	0.0004907769141
1883	0.0004906687608
1884	0.0004905549851
1885	0.000490467495
1886	0.000490296154
1887	0.0004901733651
1888	0.0004900496954
1889	0.0004898957805
1890	0.00048973991
1891	0.000489622054
1892	0.000489488709
1893	0.0004887428978
1894	0.0004885273212
1895	0.0004884217196
1896	0.0004883327911
1897	0.0004880853607
1898	0.0004878844381
1899	0.0004874548976
1900	0.0004872812014
1901	0.0004870154127
1902	0.0004869177163
1903	0.0004866126959
1904	0.0004863747335
1905	0.000486268547
1906	0.0004854439887
1907	0.0004851118521
1908	0.0004844419397
1909	0.0004842711461
1910	0.0004841533056
1911	0.0004837630167
1912	0.000483500007
1913	0.0004832796475
1914	0.0004831202366
1915	0.0004828358922
1916	0.0004827426853
1917	0.0004823722064
1918	0.0004823190858
1919	0.0004822302509
1920	0.0004815358119
1921	0.0004812523187
1922	0.0004810565529
1923	0.0004808056766
1924	0.0004807531281
1925	0.0004803609456
1926	0.0004802295065
1927	0.0004799022186
1928	0.0004798036637
1929	0.0004795845172
1930	0.0004795042304
1931	0.0004792058378
1932	0.0004783593872
1933	0.0004774962164
1934	0.0004773289599
1935	0.0004772484298
1936	0.0004770106283
1937	0.0004769287977
1938	0.0004765854117
1939	0.000476481854
1940	0.0004762729171
1941	0.0004761583608
1942	0.0004756385238
1943	0.0004753951493
1944	0.0004752036502
1945	0.0004750047764
1946	0.0004748545774
1947	0.0004746937496
1948	0.0004746267298
1949	0.0004745624311
1950	0.0004743593266
1951	0.0004742848425
1952	0.0004741580131
1953	0.0004739884752
1954	0.0004738918721
1955	0.000473740133
1956	0.0004734847477
1957	0.0004733520662
1958	0.000473201654
1959	0.0004730303491
1960	0.000472880568
1961	0.0004727850508
1962	0.0004725907991
1963	0.0004724745181
1964	0.0004720171002
1965	0.000471877751
1966	0.0004717403982
1967	0.0004711131342
1968	0.0004708748312
1969	0.0004705788094
1970	0.0004704099376
1971	0.0004702922719
1972	0.0004700122307
1973	0.0004697929876
1974	0.0004694128029
1975	0.00046924147
1976	0.0004689002444
1977	0.000468770125
1978	0.000468624616
1979	0.0004685228536
1980	0.00046818964
1981	0.000467760554
1982	0.0004676401708
1983	0.0004675058732
1984	0.0004672504874
1985	0.0004669951079
1986	0.0004668263974
1987	0.0004666744298
1988	0.0004664160434
1989	0.0004662019143
1990	0.0004661034923
1991	0.0004660466665
1992	0.0004658845353
1993	0.0004657497108
1994	0.0004655891625
1995	0.0004653540321
1996	0.0004652696486
1997	0.0004651424926
1998	0.0004645103742
1999	0.0004643072812
